Index,X,Y,Z
9795,1079046.36,-4853356.54,3981836.57
9796,1079046.87,-4853356.84,3981836.40
9797,1079047.34,-4853357.19,3981836.32
9798,1079047.73,-4853357.44,3981836.23
9799,1079048.05,-4853357.62,3981836.09
9800,1079048.34,-4853357.86,3981836.03
9801,1079048.59,-4853358.11,3981835.98
9802,1079048.68,-4853358.27,3981835.93
9803,1079048.75,-4853358.37,3981835.95
9804,1079048.80,-4853358.37,3981835.94
9805,1079048.84,-4853358.47,3981835.96
9806,1079048.86,-4853358.59,3981835.96
9807,1079048.87,-4853358.63,3981835.92
9808,1079048.88,-4853358.74,3981835.94
9809,1079048.84,-4853358.77,3981835.91
9810,1079048.84,-4853358.84,3981835.98
9811,1079048.84,-4853358.87,3981835.96
9812,1079048.84,-4853358.96,3981836.01
9813,1079048.80,-4853359.02,3981836.10
9814,1079048.78,-4853359.11,3981836.16
9815,1079048.59,-4853359.06,3981836.27
9816,1079048.37,-4853358.98,3981836.26
9817,1079048.16,-4853359.01,3981836.29
9818,1079047.93,-4853359.02,3981836.34
9819,1079047.71,-4853358.95,3981836.48
9820,1079047.53,-4853358.90,3981836.59
9821,1079047.36,-4853358.77,3981836.64
9822,1079047.27,-4853358.69,3981836.76
9823,1079047.13,-4853358.63,3981836.88
9824,1079047.02,-4853358.47,3981836.92
9825,1079046.95,-4853358.39,3981837.04
9826,1079046.88,-4853358.36,3981837.09
9827,1079046.72,-4853358.23,3981837.13
9828,1079046.60,-4853358.12,3981837.14
9829,1079046.52,-4853358.10,3981837.19
9830,1079046.41,-4853358.00,3981837.18
9831,1079046.29,-4853357.89,3981837.19
9832,1079046.19,-4853357.85,3981837.27
9833,1079046.19,-4853357.84,3981837.28
9834,1079046.17,-4853357.82,3981837.30
9835,1079046.16,-4853357.71,3981837.29
9836,1079046.13,-4853357.74,3981837.41
9837,1079046.10,-4853357.72,3981837.45
9838,1079046.06,-4853357.66,3981837.52
9839,1079046.06,-4853357.63,3981837.56
9840,1079046.13,-4853357.58,3981837.61
9841,1079046.18,-4853357.55,3981837.64
9842,1079046.20,-4853357.52,3981837.65
9843,1079046.29,-4853357.58,3981837.73
9844,1079046.38,-4853357.55,3981837.73
9845,1079046.39,-4853357.63,3981837.63
9846,1079046.49,-4853357.76,3981837.45
9847,1079046.57,-4853357.84,3981837.34
9848,1079046.59,-4853357.81,3981837.20
9849,1079046.56,-4853357.73,3981837.14
9850,1079046.51,-4853357.63,3981837.13
9851,1079046.50,-4853357.58,3981837.20
9852,1079046.47,-4853357.51,3981837.28
9853,1079046.49,-4853357.47,3981837.33
9854,1079046.48,-4853357.39,3981837.43
9855,1079046.46,-4853357.34,3981837.50
9856,1079046.45,-4853357.22,3981837.48
9857,1079046.43,-4853357.07,3981837.50
9858,1079046.46,-4853357.05,3981837.52
9859,1079046.55,-4853357.09,3981837.46
9860,1079046.54,-4853357.09,3981837.46
9861,1079046.54,-4853357.08,3981837.48
9862,1079046.56,-4853357.00,3981837.40
9863,1079046.56,-4853356.93,3981837.32
9864,1079046.55,-4853356.94,3981837.32
9865,1079046.62,-4853357.04,3981837.34
9866,1079046.92,-4853357.27,3981837.13
9867,1079047.16,-4853357.46,3981837.00
9868,1079047.30,-4853357.61,3981836.94
9869,1079047.45,-4853357.75,3981836.88
9870,1079047.58,-4853357.84,3981836.91
9871,1079047.67,-4853357.87,3981836.84
9872,1079047.58,-4853357.75,3981836.85
9873,1079047.66,-4853357.84,3981836.89
9874,1079047.64,-4853357.72,3981836.87
9875,1079047.55,-4853357.72,3981836.90
9876,1079047.51,-4853357.73,3981836.90
9877,1079047.51,-4853357.66,3981836.82
9878,1079047.48,-4853357.56,3981836.79
9879,1079047.44,-4853357.55,3981836.81
9880,1079047.26,-4853357.45,3981836.83
9881,1079047.12,-4853357.42,3981836.90
9882,1079046.95,-4853357.34,3981836.88
9883,1079046.70,-4853357.28,3981836.86
9884,1079046.56,-4853357.28,3981836.90
9885,1079046.45,-4853357.29,3981836.91
9886,1079046.45,-4853357.32,3981836.89
9887,1079046.43,-4853357.33,3981836.88
9888,1079046.45,-4853357.36,3981836.83
9889,1079046.42,-4853357.31,3981836.90
9890,1079046.34,-4853357.29,3981836.95
9891,1079046.34,-4853357.31,3981837.08
9892,1079046.30,-4853357.25,3981837.16
9893,1079046.26,-4853357.23,3981837.21
9894,1079046.22,-4853357.20,3981837.25
9895,1079046.09,-4853357.28,3981837.34
9896,1079045.98,-4853357.28,3981837.38
9897,1079045.87,-4853357.27,3981837.41
9898,1079045.88,-4853357.38,3981837.45
9899,1079045.96,-4853357.35,3981837.45
9900,1079045.95,-4853357.34,3981837.46
9901,1079045.94,-4853357.31,3981837.34
9902,1079045.95,-4853357.35,3981837.30
9903,1079046.00,-4853357.40,3981837.23
9904,1079046.01,-4853357.31,3981837.16
9905,1079046.02,-4853357.24,3981837.09
9906,1079046.02,-4853357.23,3981837.10
9907,1079045.98,-4853357.22,3981837.13
9908,1079045.98,-4853357.17,3981837.19
9909,1079045.98,-4853357.17,3981837.19
9910,1079045.97,-4853357.07,3981837.16
9911,1079045.99,-4853357.04,3981837.19
9912,1079046.05,-4853357.09,3981837.26
9913,1079046.09,-4853356.99,3981837.21
9914,1079046.11,-4853356.88,3981837.18
9915,1079046.14,-4853356.82,3981837.09
9916,1079046.19,-4853356.77,3981836.98
9917,1079046.21,-4853356.82,3981836.91
9918,1079046.26,-4853356.84,3981836.72
9919,1079046.35,-4853356.86,3981836.51
9920,1079046.37,-4853356.86,3981836.34
9921,1079046.34,-4853356.82,3981836.24
9922,1079046.30,-4853356.80,3981836.28
9923,1079046.23,-4853356.65,3981836.32
9924,1079046.20,-4853356.58,3981836.41
9925,1079046.23,-4853356.52,3981836.48
9926,1079046.27,-4853356.52,3981836.47
9927,1079046.27,-4853356.56,3981836.57
9928,1079046.23,-4853356.47,3981836.54
9929,1079046.10,-4853356.41,3981836.49
9930,1079046.04,-4853356.37,3981836.55
9931,1079045.96,-4853356.30,3981836.50
9932,1079046.01,-4853356.29,3981836.34
9933,1079046.01,-4853356.31,3981836.30
9934,1079045.98,-4853356.34,3981836.28
9935,1079045.98,-4853356.34,3981836.28
9936,1079046.03,-4853356.28,3981836.34
9937,1079046.09,-4853356.32,3981836.44
9938,1079046.16,-4853356.41,3981836.46
9939,1079046.55,-4853356.65,3981836.23
9940,1079046.88,-4853356.92,3981836.13
9941,1079047.11,-4853357.12,3981835.99
9942,1079047.42,-4853357.32,3981835.82
9943,1079047.70,-4853357.45,3981835.59
9944,1079047.96,-4853357.63,3981835.45
9945,1079048.17,-4853357.76,3981835.25
9946,1079048.38,-4853357.91,3981835.17
9947,1079048.52,-4853357.98,3981835.05
9948,1079048.59,-4853358.11,3981835.03
9949,1079048.59,-4853358.16,3981835.13
9950,1079048.59,-4853358.25,3981835.34
9951,1079048.61,-4853358.41,3981835.46
9952,1079048.59,-4853358.47,3981835.55
9953,1079048.52,-4853358.44,3981835.61
9954,1079048.43,-4853358.46,3981835.76
9955,1079048.37,-4853358.50,3981835.90
9956,1079048.31,-4853358.55,3981836.00
9957,1079048.35,-4853358.58,3981835.96
9958,1079048.34,-4853358.63,3981836.06
9959,1079048.26,-4853358.68,3981836.19
9960,1079048.20,-4853358.72,3981836.30
9961,1079048.17,-4853358.76,3981836.42
9962,1079048.14,-4853358.83,3981836.52
9963,1079048.09,-4853359.01,3981836.63
9964,1079047.95,-4853359.00,3981836.84
9965,1079047.81,-4853358.95,3981836.94
9966,1079047.67,-4853358.98,3981837.09
9967,1079047.56,-4853359.02,3981837.23
9968,1079047.45,-4853359.08,3981837.35
9969,1079047.38,-4853359.09,3981837.52
9970,1079047.33,-4853359.04,3981837.59
9971,1079047.28,-4853358.97,3981837.69
9972,1079047.26,-4853358.91,3981837.77
9973,1079047.27,-4853358.85,3981837.84
9974,1079047.29,-4853358.81,3981837.88
9975,1079047.31,-4853358.77,3981837.92
9976,1079047.32,-4853358.73,3981837.96
9977,1079047.27,-4853358.69,3981838.04
9978,1079047.25,-4853358.54,3981838.06
9979,1079047.19,-4853358.34,3981838.01
9980,1079047.15,-4853358.23,3981837.98
9981,1079047.09,-4853358.13,3981837.95
9982,1079047.14,-4853357.99,3981837.95
9983,1079047.16,-4853357.88,3981837.93
9984,1079047.18,-4853357.77,3981837.89
9985,1079047.21,-4853357.58,3981837.80
9986,1079047.26,-4853357.52,3981837.70
9987,1079047.26,-4853357.33,3981837.61
9988,1079047.24,-4853357.32,3981837.63
9989,1079047.22,-4853357.21,3981837.60
9990,1079047.17,-4853357.15,3981837.52
9991,1079047.05,-4853357.09,3981837.48
9992,1079046.97,-4853357.04,3981837.40
9993,1079046.90,-4853356.98,3981837.34
9994,1079046.80,-4853356.80,3981837.09
9995,1079046.79,-4853356.55,3981836.93
9996,1079046.80,-4853356.37,3981836.82
9997,1079046.78,-4853356.11,3981836.66
9998,1079046.73,-4853355.98,3981836.52
9999,1079046.67,-4853355.95,3981836.40
10000,1079046.66,-4853355.90,3981836.31
10001,1079046.67,-4853355.88,3981836.17
10002,1079046.67,-4853355.88,3981836.02
10003,1079046.66,-4853355.92,3981835.97
10004,1079046.57,-4853355.90,3981835.86
10005,1079046.51,-4853355.94,3981835.84
10006,1079046.48,-4853355.98,3981835.79
10007,1079046.47,-4853355.90,3981835.73
10008,1079046.52,-4853356.00,3981835.75
10009,1079046.56,-4853355.99,3981835.75
10010,1079046.60,-4853355.96,3981835.77
10011,1079046.64,-4853355.94,3981835.79
10012,1079046.64,-4853355.88,3981835.86
10013,1079046.63,-4853355.86,3981835.89
10014,1079046.52,-4853355.84,3981835.95
10015,1079046.44,-4853355.83,3981835.98
10016,1079046.40,-4853355.80,3981836.02
10017,1079046.37,-4853355.73,3981835.96
10018,1079046.38,-4853355.75,3981835.93
10019,1079046.45,-4853355.76,3981835.90
10020,1079046.90,-4853355.99,3981835.66
10021,1079047.23,-4853356.26,3981835.57
10022,1079047.39,-4853356.45,3981835.61
10023,1079047.51,-4853356.59,3981835.57
10024,1079047.59,-4853356.67,3981835.61
10025,1079047.66,-4853356.76,3981835.64
10026,1079047.73,-4853356.79,3981835.59
10027,1079047.77,-4853356.84,3981835.67
10028,1079047.82,-4853356.88,3981835.78
10029,1079047.80,-4853356.85,3981835.80
10030,1079047.83,-4853357.01,3981835.94
10031,1079047.92,-4853357.10,3981835.95
10032,1079048.08,-4853357.27,3981836.02
10033,1079048.22,-4853357.46,3981836.08
10034,1079048.31,-4853357.53,3981836.13
10035,1079048.43,-4853357.71,3981836.19
10036,1079048.48,-4853357.78,3981836.26
10037,1079048.52,-4853357.88,3981836.29
10038,1079048.56,-4853357.98,3981836.30
10039,1079048.55,-4853358.05,3981836.38
10040,1079048.48,-4853358.07,3981836.38
10041,1079048.40,-4853358.05,3981836.43
10042,1079048.29,-4853357.96,3981836.41
10043,1079048.13,-4853357.91,3981836.51
10044,1079048.00,-4853357.80,3981836.52
10045,1079047.92,-4853357.80,3981836.55
10046,1079047.85,-4853357.72,3981836.50
10047,1079047.92,-4853357.73,3981836.47
10048,1079047.73,-4853357.48,3981836.50
10049,1079047.55,-4853357.41,3981836.63
10050,1079047.40,-4853357.28,3981836.67
10051,1079047.33,-4853357.23,3981836.76
10052,1079047.24,-4853357.17,3981836.84
10053,1079047.13,-4853357.07,3981836.84
10054,1079046.99,-4853357.07,3981836.88
10055,1079046.89,-4853357.06,3981836.91
10056,1079046.72,-4853356.95,3981836.94
10057,1079046.59,-4853356.83,3981836.96
10058,1079046.48,-4853356.71,3981836.97
10059,1079046.36,-4853356.56,3981836.87
10060,1079046.28,-4853356.38,3981836.79
10061,1079046.20,-4853356.25,3981836.65
10062,1079046.17,-4853356.16,3981836.60
10063,1079046.13,-4853355.99,3981836.50
10064,1079046.10,-4853355.98,3981836.52
10065,1079046.08,-4853355.87,3981836.52
10066,1079046.10,-4853355.79,3981836.44
10067,1079046.13,-4853355.70,3981836.38
10068,1079046.14,-4853355.71,3981836.36
10069,1079046.14,-4853355.69,3981836.23
10070,1079046.16,-4853355.58,3981836.20
10071,1079046.21,-4853355.55,3981836.22
10072,1079046.18,-4853355.49,3981836.14
10073,1079046.16,-4853355.48,3981836.16
10074,1079046.16,-4853355.48,3981836.16
10075,1079046.13,-4853355.42,3981836.08
10076,1079046.14,-4853355.42,3981836.08
10077,1079046.20,-4853355.40,3981836.09
10078,1079046.25,-4853355.38,3981836.11
10079,1079046.26,-4853355.37,3981836.11
10080,1079046.25,-4853355.26,3981836.09
10081,1079046.27,-4853355.10,3981836.11
10082,1079046.30,-4853354.99,3981836.08
10083,1079046.38,-4853354.96,3981836.09
10084,1079046.41,-4853354.88,3981836.03
10085,1079046.45,-4853354.82,3981835.92
10086,1079046.42,-4853354.77,3981835.83
10087,1079046.40,-4853354.72,3981835.74
10088,1079046.37,-4853354.73,3981835.74
10089,1079046.34,-4853354.66,3981835.66
10090,1079046.33,-4853354.70,3981835.63
10091,1079046.30,-4853354.70,3981835.63
10092,1079046.26,-4853354.70,3981835.65
10093,1079046.20,-4853354.70,3981835.66
10094,1079046.20,-4853354.67,3981835.69
10095,1079046.13,-4853354.74,3981835.78
10096,1079046.13,-4853354.72,3981835.81
10097,1079046.12,-4853354.80,3981835.88
10098,1079046.09,-4853354.82,3981835.86
10099,1079046.05,-4853354.80,3981835.89
10100,1079046.04,-4853354.90,3981835.94
10101,1079045.98,-4853354.89,3981835.97
10102,1079045.92,-4853354.98,3981836.03
10103,1079045.90,-4853354.94,3981836.09
10104,1079045.88,-4853354.93,3981836.10
10105,1079045.85,-4853354.98,3981836.20
10106,1079045.80,-4853354.96,3981836.25
10107,1079045.66,-4853354.97,3981836.28
10108,1079045.59,-4853354.94,3981836.34
10109,1079045.48,-4853354.97,3981836.32
10110,1079045.41,-4853355.04,3981836.41
10111,1079045.36,-4853355.13,3981836.49
10112,1079045.32,-4853355.16,3981836.46
10113,1079045.34,-4853355.36,3981836.53
10114,1079045.38,-4853355.46,3981836.55
10115,1079045.42,-4853355.52,3981836.63
10116,1079045.52,-4853355.48,3981836.66
10117,1079045.56,-4853355.42,3981836.71
10118,1079045.63,-4853355.39,3981836.73
10119,1079045.66,-4853355.34,3981836.78
10120,1079045.70,-4853355.27,3981836.86
10121,1079045.70,-4853355.14,3981836.85
10122,1079045.67,-4853355.13,3981836.88
10123,1079045.64,-4853355.12,3981836.90
10124,1079045.66,-4853355.17,3981836.98
10125,1079045.64,-4853355.16,3981837.00
10126,1079045.66,-4853355.17,3981836.98
10127,1079045.72,-4853355.15,3981837.00
10128,1079045.77,-4853355.02,3981836.98
10129,1079045.80,-4853355.02,3981836.98
10130,1079045.80,-4853354.92,3981836.93
10131,1079045.84,-4853354.95,3981836.89
10132,1079045.91,-4853354.91,3981836.76
10133,1079045.93,-4853354.90,3981836.61
10134,1079045.97,-4853354.98,3981836.49
10135,1079045.98,-4853355.08,3981836.38
10136,1079045.98,-4853355.17,3981836.26
10137,1079045.98,-4853355.22,3981836.20
10138,1079045.96,-4853355.29,3981836.13
10139,1079045.95,-4853355.32,3981836.09
10140,1079045.99,-4853355.44,3981836.09
10141,1079046.01,-4853355.48,3981836.03
10142,1079045.99,-4853355.55,3981835.96
10143,1079046.05,-4853355.59,3981835.89
10144,1079046.07,-4853355.66,3981835.80
10145,1079046.06,-4853355.76,3981835.69
10146,1079046.09,-4853355.91,3981835.65
10147,1079046.09,-4853355.98,3981835.58
10148,1079046.06,-4853356.06,3981835.48
10149,1079046.07,-4853356.19,3981835.48
10150,1079046.07,-4853356.26,3981835.56
10151,1079046.08,-4853356.22,3981835.60
10152,1079046.09,-4853356.20,3981835.62
10153,1079046.05,-4853356.19,3981835.65
10154,1079046.10,-4853356.26,3981835.71
10155,1079046.13,-4853356.31,3981835.80
10156,1079046.15,-4853356.27,3981835.84
10157,1079046.20,-4853356.38,3981836.02
10158,1079046.21,-4853356.40,3981836.15
10159,1079046.19,-4853356.37,3981836.19
10160,1079046.15,-4853356.34,3981836.23
10161,1079046.06,-4853356.28,3981836.17
10162,1079045.98,-4853356.19,3981836.15
10163,1079045.91,-4853356.00,3981836.07
10164,1079045.91,-4853355.90,3981836.04
10165,1079045.90,-4853355.73,3981835.92
10166,1079045.94,-4853355.63,3981835.88
10167,1079045.91,-4853355.63,3981835.89
10168,1079045.86,-4853355.58,3981835.96
10169,1079045.84,-4853355.45,3981835.96
10170,1079045.80,-4853355.39,3981836.05
10171,1079045.71,-4853355.22,3981835.96
10172,1079045.63,-4853355.19,3981836.02
10173,1079045.55,-4853355.10,3981835.98
10174,1079045.49,-4853355.10,3981836.00
10175,1079045.46,-4853355.04,3981836.09
10176,1079045.45,-4853354.99,3981836.14
10177,1079045.43,-4853354.95,3981836.20
10178,1079045.42,-4853354.94,3981836.22
10179,1079045.45,-4853355.02,3981836.28
10180,1079045.47,-4853355.02,3981836.27
10181,1079045.50,-4853355.08,3981836.34
10182,1079045.49,-4853355.09,3981836.33
10183,1079045.52,-4853355.20,3981836.36
10184,1079045.53,-4853355.23,3981836.32
10185,1079045.58,-4853355.23,3981836.30
10186,1079045.54,-4853355.34,3981836.34
10187,1079045.55,-4853355.34,3981836.34
10188,1079045.60,-4853355.34,3981836.32
10189,1079045.64,-4853355.32,3981836.34
10190,1079045.69,-4853355.40,3981836.38
10191,1079045.72,-4853355.41,3981836.36
10192,1079045.79,-4853355.40,3981836.36
10193,1079045.87,-4853355.52,3981836.34
10194,1079045.95,-4853355.59,3981836.40
10195,1079046.06,-4853355.62,3981836.34
10196,1079046.14,-4853355.70,3981836.38
10197,1079046.23,-4853355.70,3981836.36
10198,1079046.34,-4853355.72,3981836.30
10199,1079046.45,-4853355.72,3981836.27
10200,1079046.54,-4853355.75,3981836.21
10201,1079046.58,-4853355.79,3981836.16
10202,1079046.64,-4853355.80,3981836.11
10203,1079046.69,-4853355.74,3981836.02
10204,1079046.70,-4853355.63,3981835.84
10205,1079046.72,-4853355.70,3981835.73
10206,1079046.73,-4853355.67,3981835.62
10207,1079046.77,-4853355.67,3981835.60
10208,1079046.82,-4853355.61,3981835.51
10209,1079046.88,-4853355.59,3981835.51
10210,1079046.92,-4853355.61,3981835.48
10211,1079046.91,-4853355.63,3981835.47
10212,1079046.88,-4853355.62,3981835.48
10213,1079046.80,-4853355.54,3981835.44
10214,1079046.77,-4853355.62,3981835.51
10215,1079046.76,-4853355.61,3981835.52
10216,1079046.67,-4853355.62,3981835.54
10217,1079046.62,-4853355.70,3981835.62
10218,1079046.60,-4853355.70,3981835.62
10219,1079046.58,-4853355.80,3981835.65
10220,1079046.59,-4853355.92,3981835.67
10221,1079046.57,-4853355.96,3981835.63
10222,1079046.55,-4853356.10,3981835.62
10223,1079046.48,-4853356.06,3981835.52
10224,1079046.42,-4853356.09,3981835.52
10225,1079046.41,-4853356.02,3981835.45
10226,1079046.35,-4853356.05,3981835.59
10227,1079046.29,-4853356.03,3981835.61
10228,1079046.20,-4853356.00,3981835.69
10229,1079046.09,-4853355.95,3981835.77
10230,1079046.02,-4853355.89,3981835.86
10231,1079045.97,-4853355.84,3981835.93
10232,1079045.91,-4853355.89,3981836.05
10233,1079045.88,-4853355.85,3981836.11
10234,1079045.86,-4853355.88,3981836.23
10235,1079045.88,-4853355.90,3981836.36
10236,1079045.89,-4853355.84,3981836.44
10237,1079045.91,-4853355.87,3981836.55
10238,1079045.91,-4853355.92,3981836.65
10239,1079045.87,-4853356.01,3981836.71
10240,1079045.84,-4853356.01,3981836.73
10241,1079045.85,-4853356.00,3981836.73
10242,1079045.88,-4853356.09,3981836.77
10243,1079045.88,-4853356.09,3981836.77
10244,1079045.80,-4853356.02,3981836.71
10245,1079045.76,-4853356.05,3981836.70
10246,1079045.74,-4853355.97,3981836.63
10247,1079045.78,-4853355.96,3981836.63
10248,1079045.78,-4853355.96,3981836.63
10249,1079045.73,-4853356.02,3981836.58
10250,1079045.71,-4853356.04,3981836.56
10251,1079045.67,-4853356.05,3981836.56
10252,1079045.64,-4853356.00,3981836.47
10253,1079045.63,-4853356.02,3981836.44
10254,1079045.69,-4853356.13,3981836.46
10255,1079045.71,-4853356.17,3981836.40
10256,1079045.68,-4853356.21,3981836.36
10257,1079045.66,-4853356.33,3981836.38
10258,1079045.64,-4853356.46,3981836.38
10259,1079045.61,-4853356.49,3981836.35
10260,1079045.59,-4853356.57,3981836.27
10261,1079045.58,-4853356.59,3981836.26
10262,1079045.59,-4853356.65,3981836.33
10263,1079045.64,-4853356.73,3981836.38
10264,1079045.70,-4853356.74,3981836.35
10265,1079045.71,-4853356.76,3981836.32
10266,1079045.79,-4853356.84,3981836.37
10267,1079045.81,-4853356.90,3981836.45
10268,1079045.83,-4853356.96,3981836.52
10269,1079045.84,-4853356.97,3981836.51
10270,1079045.83,-4853357.03,3981836.60
10271,1079045.83,-4853357.03,3981836.60
10272,1079045.84,-4853357.02,3981836.62
10273,1079045.82,-4853356.98,3981836.66
10274,1079045.88,-4853357.02,3981836.77
10275,1079045.88,-4853356.98,3981836.80
10276,1079045.88,-4853356.91,3981836.73
10277,1079045.90,-4853356.93,3981836.70
10278,1079045.95,-4853356.93,3981836.69
10279,1079046.00,-4853356.93,3981836.67
10280,1079046.02,-4853356.91,3981836.69
10281,1079046.05,-4853356.84,3981836.61
10282,1079046.07,-4853356.84,3981836.61
10283,1079046.09,-4853356.81,3981836.64
10284,1079046.12,-4853356.79,3981836.66
10285,1079046.09,-4853356.70,3981836.62
10286,1079046.09,-4853356.67,3981836.65
10287,1079046.06,-4853356.59,3981836.59
10288,1079046.02,-4853356.52,3981836.54
10289,1079046.02,-4853356.54,3981836.51
10290,1079046.01,-4853356.58,3981836.47
10291,1079046.02,-4853356.68,3981836.50
10292,1079046.02,-4853356.61,3981836.42
10293,1079046.05,-4853356.67,3981836.34
10294,1079046.05,-4853356.64,3981836.22
10295,1079046.05,-4853356.55,3981836.16
10296,1079046.10,-4853356.52,3981836.18
10297,1079046.07,-4853356.45,3981836.13
10298,1079046.02,-4853356.45,3981836.13
10299,1079045.99,-4853356.36,3981836.10
10300,1079045.95,-4853356.29,3981836.04
10301,1079045.89,-4853356.32,3981836.01
10302,1079045.85,-4853356.32,3981836.02
10303,1079045.75,-4853356.21,3981836.02
10304,1079045.66,-4853356.22,3981836.03
10305,1079045.58,-4853356.18,3981836.10
